Bavaria 34,47411,34,2001,Croatia,
Beneteau 331,47400,34,2002,France,
Van De Stadt 34,47400,34,2003,Italy,
Nicholson 32 Mk10,47400,33,1975,Spain,
Camper & Nicholsons 32 MK X 10,47400,33,1975,Spain,
Dufour Gib'Sea 33,47400,33,2003,Croatia,
Bavaria 31 Cruiser,47400,32,2008,Greece,
Bavaria 31 Cruiser,47400,32,2007,Greece,
Archambault Grand Surprise 9/10,47400,31,2005,Belgium,
Jeanneau FOLIE DOUCE,47400,31,1971,Spain,
Fisher Catfisher,47400,28,1979,Spain,
Bruce Roberts Custom,47500,53,1989,Bahamas,
Columbia 45 Sloop,47500,45,1974,United States,
Tor 40 K/CB Yawl,47500,40,1960,United States,
Ericson SD,47500,38,1982,United States,
Southern Cross 35,47500,35,1982,United States,
Hunter 340,47500,34,1999,United States,
Catalina 34,47500,34,1992,United States,
Hunter 33,47500,33,1996,United States,
Hunter 33,47500,33,2005,United States,
Catalina 320,47500,32,1996,United States,
Cape Dory 300 Motorsailer,47500,30,1986,United States,
Hunter 31,47500,30,2006,United States,
O'Day 35,47553,35,1985,Canada,
Hunter 310,47553,31,1997,Canada,
Custom Brent Swain 36,47632,36,2006,Canada,
Niagara Hinterholler,47632,35,1981,Canada,
C&C 35 MK3,47632,35,1984,Canada,
Maxi Mixer,47653,35,1984,Sweden,
Beneteau Oceanis 351,47900,35,1995,United States,
Hunter 35.5,47900,35,1995,United States,
Island Packet 29,47900,29,1992,United States,
Pacific Seacraft Dana 24,47900,24,1988,United States,
Jeanneau Sun Dance 36,47913,36,1990,United Kingdom,
Sigma 362,47913,36,1987,United Kingdom,
Bavaria 32,47977,33,2002,United Kingdom,
Jeanneau Sunshine 36,47984,36,1984,United Kingdom,
Cornish Crabbers 22,47984,27,2002,United Kingdom,
Cornish Crabber 22,47984,27,2002,United Kingdom,
Irwin Citation 40,48000,40,1982,United States,
CAL 39 MK II,48000,39,1980,United States,
CAL 39,48000,39,1980,United States,
Tofinou 7,48000,23,1994,United States,
Hunter Legend 40,48019,40,1988,Ireland,
Hunter 40,48019,40,1988,Ireland,
X-Yachts X-119,48019,39,1993,Italy,
Victoire 34,47970,34,1975,Netherlands,
Bavaria 32,47970,34,2002,Malta,
Jeanneau Sun Odyssey 33i,47970,33,2012,Greece,
Jeanneau Sun Odyssey 33i,47970,33,2012,Greece,
Jeanneau Sun Odyssey 33i,47970,33,2012,Greece,
Classic Amigo 40,47970,31,1979,Germany,
Cornish Crabbers 30,47970,30,1985,Italy,
Nigel Irens Roxane,47970,30,1998,Netherlands,
Irwin Citation 40,48000,40,1982,United States,
CAL 39 MK II,48000,39,1980,United States,
CAL 39,48000,39,1980,United States,
Tofinou 7,48000,23,1994,United States,
Jeanneau Sun Odyssey 32i,48334,32,2008,Croatia,
Atlas Boat Works 1100,48334,31,1985,Spain,
Hunter 326,48450,32,2003,United States,
Islander 44,48500,44,1974,United States,
Hunter 340,48500,34,2000,United States,
Herreshoff Watch Hill 15,48500,24,1923,United States,
One Design America's Cup,48505,39,1994,France,
Van der Stadt daysailor,48505,34,1963,Netherlands,
Jeanneau Sun Odyssey 32.2,48505,31,1998,France,
Beneteau Oceanis 351,48566,35,1995,Greece,
Beneteau First 31.7,48627,10,2002,Ireland,
Newick 48,48627,49,1982,French Polynesia,
Colvic Victor 40,48627,40,1978,Italy,
Gib'Sea GIB SEA 37,48627,39,1989,France,
X-Yachts X-372,48627,38,1990,Italy,
X-Yachts IMX-38,48627,37,1998,Italy,
Custom Fife / McMillian 6 Metre,48627,36,1955,France,
Custom Asmus KG Yachtbau Hanseat 70B,48627,36,1974,Germany,
Beneteau Oceanis 351,48627,35,1994,France,
Bavaria 34 Cruiser,48627,35,2008,Croatia,
Grand Soleil 35,48627,34,1985,Italy,
finnsailer 35,48627,34,1976,Greece,
X-Yachts 342,48627,34,1988,Portugal,
Bavaria 34,48627,34,1999,Spain,
Classic S&S 34 class Classic sloop,48627,34,1973,Spain,
Custom IMS proto 33',48627,33,1997,Italy,
Bavaria 31,48627,32,2008,Italy,
Jeanneau Sun Odyssey 32i,48627,32,2008,Croatia,
Jeanneau Sun Odyssey 32i,48627,31,2008,Croatia,
Beneteau First 310,48627,31,1991,Spain,
Hanse Hanse 311,48627,31,2003,Portugal,
Custom Aprea Gennaro Aprea 8,70 Mt,48627,29,1967,Italy,
Little Harbor 38,48900,38,1982,United States,
Hunter 340,48900,34,2000,United States,
Nauticat 33,48900,33,1985,United States,
Hunter 31,48900,31,2006,United States,
Herreshoff Watch Hill 15,48900,25,1994,United States,
Stamas 44,49000,44,1981,United States,
CAL Sail,49000,44,1985,United States,
Irwin CC,49000,44,1987,Sint Maarten (Dutch part),
Gulfstar 42 CSY,49000,42,1987,United States,
C&C 41,49000,41,1984,Sint Maarten (Dutch part),
Jeanneau sunsail 41,49000,41,2012,British Virgin Islands,
Tartan 41,49000,41,1974,United States,
Corbin Pilot House Cutter,49000,39,1989,United States,
Irwin 38 Mk II,49000,38,1988,United States,
Shannon Cutter,49000,38,1978,Colombia,
Morgan 383 Sloop,49000,38,1982,United States,
Bavaria 36,49000,37,2006,Grenada,
Tartan 37,49000,37,1987,United States,
CSY 37 Sloop,49000,37,1979,Trinidad and Tobago,
Cheoy Lee Sloop,49000,35,1966,United States,
Hunter Legend 35.5,49000,35,1995,United States,
Hunter Legend 35.5,49000,35,1995,United States,
Sparkman & Stephens Pilot Sloop,49000,35,1955,United States,
Catalina 34,49000,34,1992,United States,
Hunter 33,49000,33,2005,United States,
Hunter 320,49000,32,2000,United States,
Jeanneau Sun Odyssey 32i,49000,31,2007,Saint Lucia,
Hunter 31,49000,31,2005,United States,
Hinterhoeller Nonsuch 30,49000,30,1989,United States,
Nonsuch 30 Ultra,49000,30,1985,United States,
Alerion 26,49000,26,1996,United States,
Pacific Seacraft Dana 24,49000,24,1989,United States,
Bridges Point 24,49000,24,2002,United States,
Pacific Seacraft Dana 24,49000,24,1988,United States,
Colvic Colvic Victor  40,49324,39,1983,Greece,
Jeanneau Sunshine 38,49324,38,1989,United Kingdom,
Harley Raceboats Reflex 38,49324,38,1999,United Kingdom,
Stuart 37,49324,37,1979,United Kingdom,
Saga Aztec Steel Cutter 36,49324,36,1985,United Kingdom,
Classic Whitehorse 38,49388,40,1974,United Kingdom,
Dehler 36 CWS,49388,36,1990,Greece,
Maxi 35,49388,35,1989,United Kingdom,
Elan 31,49388,30,2002,United Kingdom,
Carena 33 Van Waveren,49394,33,1991,United Kingdom,
Custom Goetz IOR 50,49395,51,1990,United Kingdom,
Alden 39,49395,39,1970,United Kingdom,
Condor 37,49395,37,1978,United Kingdom,
Racing Catamaran Alien,49395,35,1985,United Kingdom,
Barbican 35,49395,35,1989,United Kingdom,
Bavaria 32,49395,34,2001,United Kingdom,
Beneteau Oceanis Clipper 323,49395,33,2004,Jersey,
Coaster 33,49395,33,1979,United Kingdom,
Corby 29e,49395,29,2011,United Kingdom,
Folkboat International Marieholm,49395,26,1969,Denmark,
Roberts Ketch,49500,45,1980,Mexico,
Kelly Peterson Cutter,49500,44,1978,United States,
Concordia Concordia Yawl,49500,40,1955,United States,
C&C 40,49500,40,1980,United States,
Custom Atkins Ingrid,49500,38,1977,United States,
Sparkman & Stephens Yankee 38 Sloop,49500,38,1974,United States,
Nicholson 35,49500,38,1983,Grenada,
Nicholson 35,49500,38,1983,Grenada,
Yankee 38 Sloop,49500,38,1974,United States,
Ericson 38-200,49500,38,1989,United States,
Tayana 37' PULLMAN BERTH FWD,49500,37,1982,Puerto Rico,
Hunter 37.5,49500,37,1995,United States,
Dickerson Aft Cockpit Cutter,49500,37,1984,United States,
Sparkman & Stephens K35,49500,35,1957,United States,
Young Sun Cutter,49500,35,1982,United States,
Ericson 34,49500,34,1987,United States,
Beneteau 331,49500,33,2000,United States,
Beneteau Oceanis 311,49500,32,2000,Grenada,
Tartan 31,49500,31,1988,United States,
Catalina 310,49500,31,2001,United States,
Cape Dory 300 Motor Sailer,49500,30,1987,United States,
Nonsuch 30 Ultra,49500,30,1984,United States,
Catalina Mark 28,49500,28,2005,United States,
C&C 38,49650,38,1976,United States,
Amel Maramu 46,49842,46,1980,Greece,
Jeanneau Sun Odyssey 36,49842,36,1993,France,
Jeanneau Sun Odyssey 34.2,49842,33,1999,France,
Beneteau First 31.7,49842,32,1999,Italy,
Jeanneau Sun Odyssey 32,49842,32,2002,France,
Schooner Chapelle Pinky,49900,59,1990,United States,
Kelly Peterson 44,49900,44,1979,United States,
Custom Serendipity 43 R/C Sloop,49900,43,1980,United States,
C&C 43,49900,43,1972,United States,
Islander DP 40,49900,40,1980,United States,
Taylor 40,49900,40,1989,Canada,
Westsail 32,49900,39,1977,United States,
Hunter Legend 37,49900,37,1990,United States,
Hunter Legend 37,49900,37,1987,United States,
Pacific Seacraft 37,49900,37,1980,United States,
Catalina Cutter Rig,49900,36,1988,United States,
Sabre 36,49900,36,1985,United States,
Maestro 35,49900,35,1985,United States,
J Boats J/105,49900,35,2001,United States,
Hunter 340,49900,34,1999,United States,
Ticon 34 Ketch,49900,34,1986,United States,
Tartan 34-2,49900,34,1989,United States,
Catalina 320,49900,32,1995,United States,
Catalina 320,49900,32,1996,United States,
Hunter 320,49900,32,2001,United States,
Gemini 3200,49900,32,1991,United States,
Island Packet 31,49900,31,1988,United States,
Island Packet 31,49900,31,1984,United States,
Nonsuch 30 Ultra,49900,30,1986,United States,
CAL Sloop,49900,29,1969,United States,
Hunter Legend 27,49900,27,2012,United States,
Pacific Seacraft Orion,49900,27,1981,United States,
Wraceboats Donovan GP26,49900,26,2013,United States,
Alerion Express 20,49900,20,2019,United States,
Beneteau America 411,49950,41,2001,Antigua and Barbuda,
Morgan Starratt-Jenks 45,49990,45,1977,United States,
Jeanneau Sun Kiss 47,49995,47,1985,Saint Lucia,
Endeavour 38,49999,38,1984,United States,
Tayana Cutter,49999,37,1978,United States,
Atkin Cutter 30,49999,30,1991,United States,
Bruce Roberts CC Staysail Ketch,50000,45,1981,United States,
Morgan Out Island 41,50000,41,1974,Mexico,
Bavaria Caribic 390,50000,40,1990,Trinidad and Tobago,
Nicholson 39,50000,39,1981,United States,
Alajuela 38,50000,38,1977,United States,
Wauquiez 38 MKI Ted Hood,50000,38,1984,United States,
Prout Snowgoose 37 Elite,50000,37,1986,Guatemala,
Crocker 36 Gaff Rigged "Presto" Sloop,50000,36,1958,United States,
Rival 36,50000,36,1985,United States,
Herreshoff Tortola-Trawler Nereia 36,50000,36,1984,United States,
Prout Event 34,50000,34,1994,Saint Martin,
Nauticat 33,50000,33,1980,Greece,
Houseboat Custom,50000,33,2009,United States,
Island Packet 31,50000,31,1987,United States,
Bowman 36,50146,36,1973,Netherlands,
Schooner Steel,50450,50,1984,French Polynesia,
Carena Fanal 39,50450,38,1973,Netherlands,
Storebro Royal 33,50450,35,1983,Netherlands,
Wauquiez Pretorian 35,50500,35,1982,United States,
J Boats J/70,50500,23,2018,United States,
J Boats J/92S,50717,30,2006,United Kingdom,
Moody 41,50763,41,1983,Greece,
Jeanneau Sunshine / Sun shine 36,50763,36,1984,Spain,
Buchanan Saxon,50788,34,1962,United Kingdom,
Maxi 1000,50788,33,1994,United Kingdom,
J Boats J/70,50788,23,2016,United Kingdom,
Morgan Out Island 41,51000,41,1979,Malaysia,
Jeanneau Sun Odyssey 36,51000,36,1990,United States,
Jeanneau Sun Magic 44,51006,44,1988,Greece,
Elan 431,51006,43,1991,Greece,
Jeanneau Sun Legende 41,51006,40,1988,Spain,
Jeanneau Voyage 12.50,51006,39,1988,France,
Bavaria 37,51006,38,2002,Greece,
Bavaria 36,51047,37,2004,Croatia,
Wauquiez Pretorien 35,51047,35,1981,Italy,
Jeanneau Sun Odyssey 35,51047,35,2004,Greece,
Beneteau Oceanis 351,51047,35,1993,France,
Custom Mascot 33,51047,35,1990,France,
Beneteau First 345,51047,35,1985,Malta,
Jeanneau Sun Odyssey 34.2,51047,34,2000,Turkey,
Custom Malingri Moana 33,51047,33,1992,Italy,
Moody 336,51047,33,1995,Greece,
Bavaria 31,51047,31,2008,Greece,
Bavaria 30 Cruiser,51047,31,2006,Spain,
Beneteau Oceanis 311 Clipper Lifting keel,51047,31,2003,France,
Bavaria 30 Cruiser,51047,31,2006,Croatia,
Custom Tahiti Ketch,51047,30,1965,Italy,
Bavaria 30 Cruiser,51047,30,2008,Spain,
C&C 38,51205,38,1987,Canada,
Etap 38i,51500,38,1994,Grenada,
Catalina 28 MkII,51500,29,2007,United States,
Bristol Channel Cutter 28',51500,28,1982,United States,
C&C 37 Keel/Centerboard Sloop,51522,37,1983,Canada,
Endeavour 37,51522,37,1981,Canada,
Tartan 34-2 sloop,51522,34,1986,Canada,
Sparkman & Stephens Comanche,51601,42,1969,Canada,
C&C Manitou,51601,40,1969,United Kingdom,
Norlin 37,51601,37,1974,Canada,
Nelson Marek NM36,51601,36,1996,Canada,
Beneteau 311,51601,31,2003,Canada,
Hunter 27,51601,27,2007,Canada,
Beneteau Oceanis 390,51666,38,1988,France,
Etap 32s,51666,32,2002,Portugal,
C&C LK,52000,44,1986,Puerto Rico,
Beneteau First 38 s5,52000,38,1991,United States,
Rafiki 37,52000,37,1977,United States,
Beneteau 331,52000,35,2001,Malaysia,
Hunter 340,52000,34,2000,United States,
Seaward 32,52000,32,2000,United States,
Island Packet 31,52000,31,1987,United States,
Alerion Express 28,52000,28,1998,United States,
Corsair Sprint 750 MK II,52000,24,2013,United States,
Hallberg-Rassy Mistress 32,52140,32,1972,Croatia,
Bavaria 32,52175,32,2005,Greece,
Moody 36S,52189,36,1982,United Kingdom,
Compromis 999,52189,33,1992,France,
Beneteau First 31.7,52201,32,1999,France,
Beneteau First 31.7,52201,31,1999,France,
C&C 37,52237,37,1982,Canada,
X-Yachts IMX-38,52274,37,1995,Greece,
Jeanneau Sun Odyssey 37.1,52274,37,1994,Italy,
Jeanneau Sun Odyssey 37.1,52274,37,1995,Greece,
Beneteau Oceanis Clipper 361,52274,37,2000,Greece,
Jeanneau Sun Odyssey 32 Legende,52274,32,2005,Italy,
Ericson 39B,52500,39,1977,United States,
Beneteau Oceanis 39,52500,39,1988,United States,
Corsair Dash 750 - 52,52500,24,2011,United States,
Jeanneau Sun Legend 41,52882,40,1986,France,
Ta Chiao CT-42 (Mermaid 42),52900,42,1978,United States,
Morgan Out Island Classic,52900,41,1990,United States,
CT cruisers,52900,38,1986,United States,
Beneteau Oceanis 352,52900,35,1999,United States,
Hunter 31,52900,31,2005,United States,
Sole Bay Motorsailer,52923,40,1964,United Kingdom,
Hallberg-Rassy 29,52923,29,1989,United Kingdom,
Sabre 38,53000,38,1982,United States,
Ericson 38-200,53000,38,1989,United States,
Newick Trimaran,53000,37,1986,United States,
Catalina 36 MkII,53000,36,1997,United States,
Corsair Sprint 750 MKII - 128,53000,24,2012,United States,
Adria Event 34,53368,34,2009,Croatia,
Custom Golfinio 34 Sloop,53483,34,2008,Spain,
Jeanneau Sun Legend 41,53489,40,1987,Italy,
Custom AMI Landfall 39,53489,39,1978,Italy,
Jeanneau Sun Odyssey 37.1,53489,37,1995,Greece,
Oyster 37,53489,37,1982,Portugal,
Bavaria 36,53489,36,2002,Croatia,
Moody 34,53489,33,1985,Spain,
Siltala Nauticat 33,53477,33,1977,France,
Bavaria 32 Cruiser,53477,32,2002,Portugal,
Sunbeam 32,53477,32,1992,Croatia,
Bavaria 30 Plus,53477,30,1995,Portugal,
Jeanneau Sun Odyssey 30i,53477,29,2009,France,
Westerly Seahawk 34,53529,35,1988,United Kingdom,
Rival 36,53599,36,1990,United Kingdom,
C&C 41,53900,41,1984,United States,
Gulfstar 44 CC,54000,44,1981,United States,
Granada 375 Atlantica,54000,37,1990,Antigua and Barbuda,
Pearson 36 Pilothouse,54000,36,1980,United States,
C&C 99,54000,33,2002,United States,
Catalina 320,54000,32,2001,United States,
Shannon 28,54000,28,1981,United States,
Sydney 40,54085,41,1999,Italy,
Bavaria BAVARIA 35 EXCLUSIVE,54042,35,1998,France,
Beneteau Oceanis 351,54042,35,1993,France,
Gib'Sea 33,54042,33,1999,France,
Bavaria 30 Cruiser,54042,31,2006,Croatia,
Tayana 37,54103,37,1980,Cyprus,
Beneteau Oceanis 323 / VAT PAID,54315,32,2006,Greece,
Bruce Roberts 44,54500,44,1985,United States,
Harley Race Boats Reflex 38,54500,38,1999,Trinidad and Tobago,
Dickerson 37,54500,37,1986,United States,
Beneteau Oceanis 321,54500,32,1998,United States,
Custom ARTECNA DELPH 44,54528,45,1980,France,
Concorde 38,54528,38,1980,Germany,
Beneteau First 375,54528,37,1989,France,
Van De Stadt 37 Forna,54528,37,1997,France,
Feeling 1090,54528,36,1988,Ireland,
Belliure Endurance 35,54528,35,1979,Spain,
Piewiet 1100,54589,36,1986,Netherlands,
Jeanneau Sun Odyssey 32,54589,32,2002,Ireland,
Gib'Sea 402,54637,41,1988,Spain,
Dufour 325 Grand Large,54637,33,2009,Greece,
Dufour 325 Grand Large,54637,33,2009,Greece,
Sangermani L. Giles design,54649,64,1964,Italy,
Beneteau America Oceanis 50,54649,50,2010,Guadeloupe,
Custom Ketch Caroff CC DS,54649,46,1992,Spain,
Custom RPD NELSON 46,54649,45,1979,Italy,
Beneteau Oceanis 440,54649,45,1995,Guadeloupe,
Sparkman & Stephens Freya 45,54649,44,1971,Italy,
Comar Comet 13,54649,44,1984,Italy,
Sailboat 1936 YAWL  SY MARIANNE,54649,42,1936,Italy,
Azimut 42,54649,42,1979,French Polynesia,
Sloop Sayan 42,54705,42,1990,Philippines,
Beneteau First 41.5,54705,41,1992,Italy,
Grand Soleil 41,54705,41,1984,Italy,
Bavaria 41 Holiday,54705,40,1997,Greece,
Beneteau Oceanis 400,54705,39,1997,France,
Custom Genzel Phantom 38,54705,39,1982,Portugal,
Custom C.N. D'este Cutter 11,77,54705,39,1955,Italy,
DOWA-HARRAUER GIUVIT III,54705,38,1966,Italy,
Camper & Nicholsons RORC 39',54705,38,1959,Italy,
Stefini OK 11,50 Oceanico,54705,38,1977,Italy,
Ketch ONE OFF,54705,38,1979,Spain,
Bavaria 36,54705,37,2003,Greece,
Jeanneau Sun Odyssey 37.1,54705,37,1994,Greece,
Imx -38,54705,37,1995,Greece,
X-Yachts IMX-38,54705,37,1995,Greece,
X-Yachts IMX-38 Ozosana,54693,37,1995,Spain,
Hanse 371,54693,37,2001,France,
X-Yachts IMX-38,54693,37,1998,Italy,
Tayana 37 Cruising Yacht,54693,37,1979,Spain,
Sloop Sciarelli,54693,37,1970,Italy,
Gib'Sea 364,54693,36,1997,Greece,
Mulder Double Ender,54693,36,1938,Netherlands,
Sweden Yachts Sweden 36,54693,36,1985,Italy,
Etap 34 S,54693,35,2001,Spain,
Formosa 36,54693,35,1980,Spain,
Custom Offshore Cruiser,54693,35,1961,Sweden,
Dehler 35 CWS,54693,34,1998,Italy,
SALANDER SALANA,54693,34,1959,Greece,
Bavaria Bavaria 33,54693,34,2007,France,
Comar COMET 33 S,54693,33,2007,Italy,
Jeanneau Sun Odyssey 34.2,54649,33,1999,Italy,
Beneteau Oceanis 321 Clipper,54649,33,1997,Croatia,
Beneteau Oceanis Clipper 311,54649,32,2000,Italy,
Etap 32 S,54649,32,2005,Spain,
Delphia 31,54649,32,2012,Croatia,
Dufour 32 Classic,54649,32,2002,Croatia,
Hanse 320,54649,32,2008,Croatia,
Jeanneau Sun Fast 32,54649,32,2006,Italy,
Hanse 320,54649,32,2008,Croatia,
Formosa 36,54649,31,1980,Spain,
Hanse 315,54649,31,2005,Spain,
Sirius 31,54649,31,1991,Germany,
Hunter 27 Legend,54649,27,2010,Italy,
Corbin Center Cockpit,54793,39,1980,Canada,
Tayana 37 Ketch,54793,37,1981,Canada,
FarEast 28R,54777,28,2015,Canada,
Hunter 27,54777,27,2009,Canada,
Beneteau Frist,54900,42,1985,United States,
C&C - AC 41,54900,41,1988,United States,
Morgan Out Island 416 Tall Rig,54900,41,1981,United States,
O'Day 40,54900,40,1986,United States,
Classic Acapulco 40 Cutter,54900,40,1976,Sint Maarten (Dutch part),
CT 38,54900,38,1983,United States,
J Boats J/105,54900,35,1998,United States,
Trident Voyager Pilothouse,54900,35,1978,United States,
Hunter Sloop,54900,33,1996,United States,
Hunter 31,54900,31,2006,United States,
Island Packet 31,54900,31,1987,United States,
Beneteau First 40.7,54950,40,2001,Antigua and Barbuda,
Gulfstar Gulfstar 44 Ketch,55000,44,1981,United States,
C&C Custom 43,55000,43,1972,United States,
Custom Boro Bonito,55000,43,1993,Malaysia,
Westsail 43,55000,43,1976,Malaysia,
Tartan 42,55000,42,1981,United States,
Pearson 424,55000,42,1981,Grenada,
Morgan 41 Classic,55000,41,1989,United States,
Bristol 40,55000,40,1982,United States,
O'Day 40,55000,40,1986,United States,
Beneteau 393,55000,39,2005,Saint Martin,
Concordia 39 Yawl,55000,39,1955,United States,
C&C Landfall 38,55000,38,1981,United States,
Alden Burbach Cutter 38,55000,38,1935,United States,
Catalina 38,55000,38,1979,Mexico,
Tayana 37,55000,37,1982,United States,
Sailboat Bruce Roberts 370 Custom,55000,37,2005,Mexico,
Beneteau First 375,55000,37,1985,United States,
Tayana 37,55000,37,1980,United States,
Hunter 376,55000,37,1998,United States,
Custom Crocker Ketch,55000,36,1938,United States,
Catalina 36 MkII,55000,36,2000,United States,
Hunter Vision 36,55000,36,1991,United States,
Ta Shing Baba 35 Flying Dutchman,55000,35,1979,United States,
Beneteau Oceanis 351,55000,35,1994,United States,
Bristol 35.5,55000,35,1983,United States,
Hunter 340,55000,34,2000,United States,
Bavaria 34,55000,34,2001,Netherlands Antilles,
Prout Quest,55000,33,1985,United States,
Synergy 1000,55000,33,1999,United States,
Hunter 320,55000,32,2002,United States,
Hunter 31,55000,31,2007,United States,
J Boats J/92S,55000,30,2006,United States,
Nonsuch Ultra,55000,30,1986,United States,
Edey & Duff stuart Knockabout,55000,28,1991,United States,
Pacific Seacraft Orion 27,55000,27,1982,United States,
Herreshoff S-Class,55000,27,1926,United States,
Legend 37.5,55010,38,1990,United Kingdom,
Custom Johan Anker 6 Metre,55010,37,1931,United Kingdom,
Endurance 35,55010,35,1976,United Kingdom,
Alfred Mylne Classic Gaff sloop 1926,55010,34,1926,France,
Moody 336,55010,34,1990,United Kingdom,
Sailboat Magellan M35,55138,35,1965,Canada,
Elan 31,55301,31,2003,Croatia,
Custom L Francis 34,55456,34,2013,Canada,
Custom Albert Blok fifty,55483,33,1971,Greece,
Bristol Sloop/Cutter,55500,40,1981,United States,
Corsair Dash 750,55500,24,2010,United States,
Custom L Francis 34,55507,34,2013,Canada,
C&C 41,55587,41,1987,Canada,
Bavaria 370 Lagoon,55621,37,1992,Croatia,
Beneteau Oceanis 400,55726,40,1992,United Kingdom,
Prout Snow Goose,55726,37,1980,United Kingdom,
Olympic OLYMPIC SEA 42,55864,40,1990,Greece,
Contest 40 B ketch,55864,40,1971,Italy,
Dehler DB 1,55864,36,1981,Turkey,
Custom Sailboat,55864,33,2018,Croatia,
Bavaria 30 Cruiser,55864,31,2007,Spain,
Formosa 41,55900,41,1973,United States,
Bayfield 36C,55900,36,1987,United States,
Niagara 35 Encore,55900,35,1985,United States,
Hunter 27,55900,27,2005,United States,
Bruce Roberts 43,55985,43,1981,New Caledonia,
Ketch Thira 118,55985,39,1989,Australia,
CAL 39,56000,39,1978,Guatemala,
Hunter 37.5,56000,37,1993,United States,
Mascot 33,56107,33,1988,Croatia,
Oyster Lightwave 395,56361,39,1989,United Kingdom,
NAB 38,56361,39,1979,United Kingdom,
Finot Brise De Mer 38s,56361,38,1987,Greece,
Rival 38A,56361,37,1979,United Kingdom,
Moody 37,56361,37,1985,United Kingdom,
Beneteau Oceanis Clipper 361,56361,36,2001,Greece,
Westerly Oceanquest 35,56361,35,1993,Greece,
J Boats J/105,56361,35,2000,United Kingdom,
Maxi 1000,56361,33,1999,United Kingdom,
Feeling 32,56361,33,2004,United Kingdom,
Colvic Atlanta 32 Ketch,56381,32,1986,Guernsey,
Hanse 315,56381,31,2006,United Kingdom,
Hallberg-Rassy 29,56381,29,1990,United Kingdom,
Midget 26,56381,26,2005,United Kingdom,
Moody S31,56381,9 ,1996,United Kingdom,
Hunter 40,56400,40,1987,United States,
Herreshoff 45,56437,45,1980,Spain,
Oyster Lightwave 395,56444,39,1989,United Kingdom,
Heritage Yachts 35,56444,35,1976,United Kingdom,
Beneteau Oceanis Clipper 323,56444,32,2006,United Kingdom,
Tofinou 7,56444,23,2012,United Kingdom,
Falmouth Cutter 34 Lyle Hess,56451,43,2019,South Africa,
Carter 39,56451,39,1974,Spain,
Scanyacht 290,56451,29,2001,Jersey,
Jeffcat KIWI 305,56529,32,1988,France,
Jeanneau Sun Odyssey 32 Legende,56529,31,2004,Italy,
Standfast 40,56832,40,1973,Netherlands,
Ta Shing Baba 30,56900,30,1985,United States,
Lagoon 42,56931,42,2021,United Kingdom,
Wasa Atlantic 51,57000,51,1983,United States,
Bruce Roberts Offshore 42,57000,42,1983,Malaysia,
Bruce Roberts 42,57000,42,1983,Malaysia,
Colvin Doxy-design Staysail Schooner,57000,40,2000,Guatemala,
Sunrise Cutter,57000,36,1987,United States,
Catalina 320,57000,32,1999,United States,
Sigma 41,57015,40,1984,Ireland,
Custom Formosa Boat 46 Cutter,57136,46,1980,Spain,
Bavaria 42 Match,57136,42,2005,Croatia,
Bavaria 42 Match,57136,42,2005,Croatia,
Bavaria 42 Match,57136,42,2005,Croatia,
Custom Acom Bad 37,57136,37,2011,Italy,
Wauquiez Amphora,57136,37,1979,France,
Gib'Sea 364,57136,36,1997,Netherlands,
Bavaria 35 Match,57136,35,2006,Greece,
Beneteau Oceanis 351,57136,34,1994,Greece,
Hanse Hanse 341,57136,34,2003,Italy,
Bavaria 31 Cruiser,57136,32,2008,Ireland,
J Boats J/92S,57136,30,2007,Italy,
Tango TANGO 30,57136,29,2007,Italy,
Bavaria 34,57157,36,2002,United Kingdom,
Morgan,57500,54,1968,United States,
Pearson 44 Countess Ketch,57500,44,1965,United States,
Custom Nielsen 41,57500,41,1964,United States,
Tartan 37,57500,37,1979,United States,
Tayana 37,57500,37,1976,United States,
Hunter Legend,57500,35,1987,United States,
J Boats J32,57500,32,1998,United States,
Corsair Dash 750,57500,24,2010,United States,
Custom Sparkmann & Stephens Gallinari Giuseppe,57744,35,1967,Italy,
Elan 340,57744,34,2007,Croatia,
Comar Comet 33S,57744,33,2007,Italy,
Jeanneau Sun Odyssey 32,57744,31,2004,Italy,
Jeanneau Sun Odyssey 30i,57744,29,2008,Belgium,
Tayana 37,57873,37,1976,Canada,
Beneteau Oceanis 351,57900,35,1996,United States,
CSY 44,58000,44,1978,Honduras,
Beneteau First 42,58000,42,1983,United States,
Peterson New York 40,58000,40,1978,United States,
Tayana 37,58000,37,1984,United States,
Newick Echo 36,58000,36,2002,Thailand,
Brooklin Boat Yard Joel White Designed Cruising Ketch,58000,35,1970,United States,
Classic Custom,58000,34,1958,United States,
Herreshoff Araminta Cutter,58000,33,1982,United States,
Pacific Seacraft Dana 24,58000,24,1989,United States,
Southerly 115,58327,37,1986,Greece,
Bavaria 42 Match,58339,41,2005,Croatia,
X-Yachts 402,58339,40,1986,Italy,
Grand Soleil Grand Soleil 39',58339,39,1986,Italy,
Essex Boats SALAR 40 BLACK BUCCANEER,58339,39,1975,France,
Buchanan Sloop Apollonio (TS) Classic Buchanan,58339,38,1968,United Kingdom,
Custom Buchanan Sloop Apollonio (Ts Classic Buchanan,58339,38,1968,United Kingdom,
Bavaria 350 Lagoon,58339,38,1993,Greece,
Bavaria 36,58339,37,2005,Croatia,
X-Yachts IMX-38,58339,37,1998,Italy,
Custom Melisande,58339,36,1928,Italy,
Bavaria 36,58352,36,2004,Croatia,
